Estacao,Periodo,DOY,DataReferencia,RMSE_E,RMSE_N,RMSE_U
CUIB,VERAO,10,2020-01-08,0.14356716147011306,0.21104100493782157,0.07071744058583523
CUIB,VERAO,9,2020-01-08,0.1277213905321526,0.206257288004415,0.07142408758715987
CUIB,VERAO,3,2020-01-01,0.15376987356356064,0.23918765537182743,0.07579935473755633
CUIB,VERAO,19,2020-01-22,0.11930073795772646,0.18864757917247554,0.06034443735036921
CUIB,VERAO,26,2020-01-29,0.1460254812178144,0.188527964841159,0.0815108953971278
CUIB,VERAO,18,2020-01-15,0.1218754830793155,0.19570497234789394,0.06854042385568072
CUIB,VERAO,29,2020-01-29,0.15445387947432043,0.22714337201618953,0.08579710122906219
CUIB,VERAO,13,2020-01-15,0.13127817776119854,0.22351756145810095,0.07230482557617246
UFPR,VERAO,13,2020-01-15,0.28245717234762086,0.3283611656722935,0.21505177876200457
UFPR,VERAO,27,2020-01-29,0.24134570106975226,0.24645974563647177,0.1632252513991765
UFPR,VERAO,12,2020-01-15,0.29741662513804495,0.33304355838807526,0.22383581551321496
UFPR,VERAO,26,2020-01-29,0.29111180408195436,0.3013660705115624,0.18502955552859893
UFPR,VERAO,14,2020-01-15,0.28634318210594184,0.31389326103174736,0.21843157271076968
UFPR,VERAO,31,2020-01-29,1.9574996655566264,4.264336384376347,2.8551484905676214
UFPR,VERAO,4,2020-01-01,0.2615972531614611,0.2765063178425671,0.18876297397298375
UFPR,VERAO,1,2020-01-01,0.28247424632213447,0.29065528542106,0.19987558238510794
UFPR,VERAO,30,2020-01-29,0.28245374172225035,0.30507281730639,0.20360458468187315
UFPR,VERAO,28,2020-01-29,0.25759707152583844,0.2685874945205781,0.1819345711174915
UFPR,VERAO,3,2020-01-01,0.26491220395785614,0.29657827767519196,0.19419663174477136
UFPR,VERAO,5,2020-01-08,0.3246863941921417,0.3035938228807603,0.21838317115221356
UFPR,VERAO,20,2020-01-22,0.3093016843042909,0.35054569755588255,0.240436935235729
UFPR,VERAO,17,2020-01-15,0.2899947963082919,0.3118110601462402,0.21153653468812647
UFPR,VERAO,23,2020-01-22,0.26673792314104267,0.28659307078729407,0.1944209705965882
UFPR,VERAO,21,2020-01-22,0.3327047796333596,0.34465626514756315,0.23120577310569143
